,Country,Date,Confirmed,Deaths,Recovered,Active
4785,Mauritius,2020-02-16,0,0,0,0
4786,Mexico,2020-02-16,0,0,0,0
4787,Moldova,2020-02-16,0,0,0,0
4788,Monaco,2020-02-16,0,0,0,0
4789,Mongolia,2020-02-16,0,0,0,0
4790,Montenegro,2020-02-16,0,0,0,0
4791,Morocco,2020-02-16,0,0,0,0
4792,Mozambique,2020-02-16,0,0,0,0
4793,Namibia,2020-02-16,0,0,0,0
4794,Nepal,2020-02-16,1,0,1,0
4795,Netherlands,2020-02-16,0,0,0,0
4796,New Zealand,2020-02-16,0,0,0,0
4797,Nicaragua,2020-02-16,0,0,0,0
4798,Niger,2020-02-16,0,0,0,0
4799,Nigeria,2020-02-16,0,0,0,0
4800,North Macedonia,2020-02-16,0,0,0,0
4801,Norway,2020-02-16,0,0,0,0
4802,Oman,2020-02-16,0,0,0,0
4803,Pakistan,2020-02-16,0,0,0,0
4804,Panama,2020-02-16,0,0,0,0
4805,Papua New Guinea,2020-02-16,0,0,0,0
4806,Paraguay,2020-02-16,0,0,0,0
4807,Peru,2020-02-16,0,0,0,0
4808,Philippines,2020-02-16,3,1,1,1
4809,Poland,2020-02-16,0,0,0,0
4810,Portugal,2020-02-16,0,0,0,0
4811,Qatar,2020-02-16,0,0,0,0
4812,Romania,2020-02-16,0,0,0,0
4813,Russia,2020-02-16,2,0,2,0
4814,Rwanda,2020-02-16,0,0,0,0
4815,Saint Kitts and Nevis,2020-02-16,0,0,0,0
4816,Saint Lucia,2020-02-16,0,0,0,0
4817,Saint Vincent and the Grenadines,2020-02-16,0,0,0,0
4818,San Marino,2020-02-16,0,0,0,0
4819,Sao Tome and Principe,2020-02-16,0,0,0,0
4820,Saudi Arabia,2020-02-16,0,0,0,0
4821,Senegal,2020-02-16,0,0,0,0
4822,Serbia,2020-02-16,0,0,0,0
4823,Seychelles,2020-02-16,0,0,0,0
4824,Sierra Leone,2020-02-16,0,0,0,0
4825,Singapore,2020-02-16,75,0,18,57
4826,Slovakia,2020-02-16,0,0,0,0
4827,Slovenia,2020-02-16,0,0,0,0
4828,Somalia,2020-02-16,0,0,0,0
4829,South Africa,2020-02-16,0,0,0,0
4830,South Korea,2020-02-16,29,0,9,20
4831,South Sudan,2020-02-16,0,0,0,0
4832,Spain,2020-02-16,2,0,2,0
4833,Sri Lanka,2020-02-16,1,0,1,0
4834,Sudan,2020-02-16,0,0,0,0
4835,Suriname,2020-02-16,0,0,0,0
4836,Sweden,2020-02-16,1,0,0,1
4837,Switzerland,2020-02-16,0,0,0,0
4838,Syria,2020-02-16,0,0,0,0
4839,Taiwan*,2020-02-16,20,1,2,17
4840,Tajikistan,2020-02-16,0,0,0,0
4841,Tanzania,2020-02-16,0,0,0,0
4842,Thailand,2020-02-16,34,0,14,20
4843,Timor-Leste,2020-02-16,0,0,0,0
4844,Togo,2020-02-16,0,0,0,0
4845,Trinidad and Tobago,2020-02-16,0,0,0,0
4846,Tunisia,2020-02-16,0,0,0,0
4847,Turkey,2020-02-16,0,0,0,0
4848,US,2020-02-16,13,0,3,10
4849,Uganda,2020-02-16,0,0,0,0
4850,Ukraine,2020-02-16,0,0,0,0
4851,United Arab Emirates,2020-02-16,9,0,4,5
4852,United Kingdom,2020-02-16,18,0,8,10
4853,Uruguay,2020-02-16,0,0,0,0
4854,Uzbekistan,2020-02-16,0,0,0,0
4855,Venezuela,2020-02-16,0,0,0,0
4856,Vietnam,2020-02-16,16,0,7,9
4857,West Bank and Gaza,2020-02-16,0,0,0,0
4858,Western Sahara,2020-02-16,0,0,0,0
4859,Yemen,2020-02-16,0,0,0,0
4860,Zambia,2020-02-16,0,0,0,0
4861,Zimbabwe,2020-02-16,0,0,0,0
4862,Afghanistan,2020-02-17,0,0,0,0
4863,Albania,2020-02-17,0,0,0,0
4864,Algeria,2020-02-17,0,0,0,0
4865,Andorra,2020-02-17,0,0,0,0
4866,Angola,2020-02-17,0,0,0,0
4867,Antigua and Barbuda,2020-02-17,0,0,0,0
4868,Argentina,2020-02-17,0,0,0,0
4869,Armenia,2020-02-17,0,0,0,0
4870,Australia,2020-02-17,15,0,10,5
4871,Austria,2020-02-17,0,0,0,0
4872,Azerbaijan,2020-02-17,0,0,0,0
4873,Bahamas,2020-02-17,0,0,0,0
4874,Bahrain,2020-02-17,0,0,0,0
4875,Bangladesh,2020-02-17,0,0,0,0
4876,Barbados,2020-02-17,0,0,0,0
4877,Belarus,2020-02-17,0,0,0,0
4878,Belgium,2020-02-17,1,0,1,0
4879,Belize,2020-02-17,0,0,0,0
4880,Benin,2020-02-17,0,0,0,0
4881,Bhutan,2020-02-17,0,0,0,0
4882,Bolivia,2020-02-17,0,0,0,0
4883,Bosnia and Herzegovina,2020-02-17,0,0,0,0
4884,Botswana,2020-02-17,0,0,0,0
4885,Brazil,2020-02-17,0,0,0,0
4886,Brunei,2020-02-17,0,0,0,0
4887,Bulgaria,2020-02-17,0,0,0,0
4888,Burkina Faso,2020-02-17,0,0,0,0
4889,Burma,2020-02-17,0,0,0,0
4890,Burundi,2020-02-17,0,0,0,0
4891,Cabo Verde,2020-02-17,0,0,0,0
4892,Cambodia,2020-02-17,1,0,1,0
4893,Cameroon,2020-02-17,0,0,0,0
4894,Canada,2020-02-17,8,0,0,8
4895,Central African Republic,2020-02-17,0,0,0,0
4896,Chad,2020-02-17,0,0,0,0
4897,Chile,2020-02-17,0,0,0,0
4898,China,2020-02-17,72434,1864,11831,58739
4899,Colombia,2020-02-17,0,0,0,0
4900,Comoros,2020-02-17,0,0,0,0
4901,Congo (Brazzaville),2020-02-17,0,0,0,0
4902,Congo (Kinshasa),2020-02-17,0,0,0,0
4903,Costa Rica,2020-02-17,0,0,0,0
4904,Cote d'Ivoire,2020-02-17,0,0,0,0
4905,Croatia,2020-02-17,0,0,0,0
4906,Cuba,2020-02-17,0,0,0,0
4907,Cyprus,2020-02-17,0,0,0,0
4908,Czechia,2020-02-17,0,0,0,0
4909,Denmark,2020-02-17,0,0,0,0
4910,Djibouti,2020-02-17,0,0,0,0
4911,Dominica,2020-02-17,0,0,0,0
4912,Dominican Republic,2020-02-17,0,0,0,0
4913,Ecuador,2020-02-17,0,0,0,0
4914,Egypt,2020-02-17,1,0,0,1
4915,El Salvador,2020-02-17,0,0,0,0
4916,Equatorial Guinea,2020-02-17,0,0,0,0
4917,Eritrea,2020-02-17,0,0,0,0
4918,Estonia,2020-02-17,0,0,0,0
4919,Eswatini,2020-02-17,0,0,0,0
4920,Ethiopia,2020-02-17,0,0,0,0
4921,Fiji,2020-02-17,0,0,0,0
4922,Finland,2020-02-17,1,0,1,0
4923,France,2020-02-17,12,1,4,7
4924,Gabon,2020-02-17,0,0,0,0
4925,Gambia,2020-02-17,0,0,0,0
4926,Georgia,2020-02-17,0,0,0,0
4927,Germany,2020-02-17,16,0,1,15
4928,Ghana,2020-02-17,0,0,0,0
4929,Greece,2020-02-17,0,0,0,0
4930,Greenland,2020-02-17,0,0,0,0
4931,Grenada,2020-02-17,0,0,0,0
4932,Guatemala,2020-02-17,0,0,0,0
4933,Guinea,2020-02-17,0,0,0,0
4934,Guinea-Bissau,2020-02-17,0,0,0,0
4935,Guyana,2020-02-17,0,0,0,0
4936,Haiti,2020-02-17,0,0,0,0
4937,Holy See,2020-02-17,0,0,0,0
4938,Honduras,2020-02-17,0,0,0,0
4939,Hungary,2020-02-17,0,0,0,0
4940,Iceland,2020-02-17,0,0,0,0
4941,India,2020-02-17,3,0,3,0
4942,Indonesia,2020-02-17,0,0,0,0
4943,Iran,2020-02-17,0,0,0,0
4944,Iraq,2020-02-17,0,0,0,0
4945,Ireland,2020-02-17,0,0,0,0
4946,Israel,2020-02-17,0,0,0,0
4947,Italy,2020-02-17,3,0,0,3
4948,Jamaica,2020-02-17,0,0,0,0
4949,Japan,2020-02-17,67,1,12,54
4950,Jordan,2020-02-17,0,0,0,0
4951,Kazakhstan,2020-02-17,0,0,0,0
4952,Kenya,2020-02-17,0,0,0,0
4953,Kosovo,2020-02-17,0,0,0,0
4954,Kuwait,2020-02-17,0,0,0,0
4955,Kyrgyzstan,2020-02-17,0,0,0,0
4956,Laos,2020-02-17,0,0,0,0
4957,Latvia,2020-02-17,0,0,0,0
4958,Lebanon,2020-02-17,0,0,0,0
4959,Lesotho,2020-02-17,0,0,0,0
4960,Liberia,2020-02-17,0,0,0,0
4961,Libya,2020-02-17,0,0,0,0
4962,Liechtenstein,2020-02-17,0,0,0,0
4963,Lithuania,2020-02-17,0,0,0,0
4964,Luxembourg,2020-02-17,0,0,0,0
4965,Madagascar,2020-02-17,0,0,0,0
4966,Malawi,2020-02-17,0,0,0,0
4967,Malaysia,2020-02-17,22,0,7,15
4968,Maldives,2020-02-17,0,0,0,0
4969,Mali,2020-02-17,0,0,0,0
4970,Malta,2020-02-17,0,0,0,0
4971,Mauritania,2020-02-17,0,0,0,0
4972,Mauritius,2020-02-17,0,0,0,0
4973,Mexico,2020-02-17,0,0,0,0
4974,Moldova,2020-02-17,0,0,0,0
4975,Monaco,2020-02-17,0,0,0,0
4976,Mongolia,2020-02-17,0,0,0,0
4977,Montenegro,2020-02-17,0,0,0,0
4978,Morocco,2020-02-17,0,0,0,0
4979,Mozambique,2020-02-17,0,0,0,0
4980,Namibia,2020-02-17,0,0,0,0
4981,Nepal,2020-02-17,1,0,1,0
4982,Netherlands,2020-02-17,0,0,0,0
4983,New Zealand,2020-02-17,0,0,0,0
4984,Nicaragua,2020-02-17,0,0,0,0
4985,Niger,2020-02-17,0,0,0,0
4986,Nigeria,2020-02-17,0,0,0,0
4987,North Macedonia,2020-02-17,0,0,0,0
4988,Norway,2020-02-17,0,0,0,0
4989,Oman,2020-02-17,0,0,0,0
4990,Pakistan,2020-02-17,0,0,0,0
4991,Panama,2020-02-17,0,0,0,0
4992,Papua New Guinea,2020-02-17,0,0,0,0
4993,Paraguay,2020-02-17,0,0,0,0
4994,Peru,2020-02-17,0,0,0,0
4995,Philippines,2020-02-17,3,1,1,1
4996,Poland,2020-02-17,0,0,0,0
4997,Portugal,2020-02-17,0,0,0,0
4998,Qatar,2020-02-17,0,0,0,0
4999,Romania,2020-02-17,0,0,0,0
5000,Russia,2020-02-17,2,0,2,0
5001,Rwanda,2020-02-17,0,0,0,0
5002,Saint Kitts and Nevis,2020-02-17,0,0,0,0
5003,Saint Lucia,2020-02-17,0,0,0,0
5004,Saint Vincent and the Grenadines,2020-02-17,0,0,0,0
5005,San Marino,2020-02-17,0,0,0,0
5006,Sao Tome and Principe,2020-02-17,0,0,0,0
5007,Saudi Arabia,2020-02-17,0,0,0,0
5008,Senegal,2020-02-17,0,0,0,0
5009,Serbia,2020-02-17,0,0,0,0
5010,Seychelles,2020-02-17,0,0,0,0
5011,Sierra Leone,2020-02-17,0,0,0,0
5012,Singapore,2020-02-17,77,0,24,53
5013,Slovakia,2020-02-17,0,0,0,0
5014,Slovenia,2020-02-17,0,0,0,0
5015,Somalia,2020-02-17,0,0,0,0
5016,South Africa,2020-02-17,0,0,0,0
5017,South Korea,2020-02-17,30,0,10,20
5018,South Sudan,2020-02-17,0,0,0,0
5019,Spain,2020-02-17,2,0,2,0
5020,Sri Lanka,2020-02-17,1,0,1,0
5021,Sudan,2020-02-17,0,0,0,0
5022,Suriname,2020-02-17,0,0,0,0
5023,Sweden,2020-02-17,1,0,0,1
5024,Switzerland,2020-02-17,0,0,0,0
5025,Syria,2020-02-17,0,0,0,0
5026,Taiwan*,2020-02-17,22,1,2,19
5027,Tajikistan,2020-02-17,0,0,0,0
5028,Tanzania,2020-02-17,0,0,0,0
5029,Thailand,2020-02-17,35,0,15,20
5030,Timor-Leste,2020-02-17,0,0,0,0
5031,Togo,2020-02-17,0,0,0,0
5032,Trinidad and Tobago,2020-02-17,0,0,0,0
5033,Tunisia,2020-02-17,0,0,0,0
5034,Turkey,2020-02-17,0,0,0,0
5035,US,2020-02-17,13,0,3,10
5036,Uganda,2020-02-17,0,0,0,0
5037,Ukraine,2020-02-17,0,0,0,0
5038,United Arab Emirates,2020-02-17,9,0,4,5
5039,United Kingdom,2020-02-17,19,0,8,11
5040,Uruguay,2020-02-17,0,0,0,0
5041,Uzbekistan,2020-02-17,0,0,0,0
5042,Venezuela,2020-02-17,0,0,0,0
5043,Vietnam,2020-02-17,16,0,7,9
5044,West Bank and Gaza,2020-02-17,0,0,0,0
5045,Western Sahara,2020-02-17,0,0,0,0
5046,Yemen,2020-02-17,0,0,0,0
5047,Zambia,2020-02-17,0,0,0,0
5048,Zimbabwe,2020-02-17,0,0,0,0
5049,Afghanistan,2020-02-18,0,0,0,0
5050,Albania,2020-02-18,0,0,0,0
5051,Algeria,2020-02-18,0,0,0,0
5052,Andorra,2020-02-18,0,0,0,0
5053,Angola,2020-02-18,0,0,0,0
5054,Antigua and Barbuda,2020-02-18,0,0,0,0
5055,Argentina,2020-02-18,0,0,0,0
5056,Armenia,2020-02-18,0,0,0,0
5057,Australia,2020-02-18,15,0,10,5
5058,Austria,2020-02-18,0,0,0,0
5059,Azerbaijan,2020-02-18,0,0,0,0
5060,Bahamas,2020-02-18,0,0,0,0
5061,Bahrain,2020-02-18,0,0,0,0
5062,Bangladesh,2020-02-18,0,0,0,0
5063,Barbados,2020-02-18,0,0,0,0
5064,Belarus,2020-02-18,0,0,0,0
5065,Belgium,2020-02-18,1,0,1,0
5066,Belize,2020-02-18,0,0,0,0
5067,Benin,2020-02-18,0,0,0,0
5068,Bhutan,2020-02-18,0,0,0,0
5069,Bolivia,2020-02-18,0,0,0,0
5070,Bosnia and Herzegovina,2020-02-18,0,0,0,0
5071,Botswana,2020-02-18,0,0,0,0
5072,Brazil,2020-02-18,0,0,0,0
5073,Brunei,2020-02-18,0,0,0,0
5074,Bulgaria,2020-02-18,0,0,0,0
5075,Burkina Faso,2020-02-18,0,0,0,0
5076,Burma,2020-02-18,0,0,0,0
5077,Burundi,2020-02-18,0,0,0,0
5078,Cabo Verde,2020-02-18,0,0,0,0
5079,Cambodia,2020-02-18,1,0,1,0
5080,Cameroon,2020-02-18,0,0,0,0
5081,Canada,2020-02-18,8,0,0,8
5082,Central African Republic,2020-02-18,0,0,0,0
5083,Chad,2020-02-18,0,0,0,0
5084,Chile,2020-02-18,0,0,0,0
5085,China,2020-02-18,74211,2003,13548,58660
5086,Colombia,2020-02-18,0,0,0,0
5087,Comoros,2020-02-18,0,0,0,0
5088,Congo (Brazzaville),2020-02-18,0,0,0,0
5089,Congo (Kinshasa),2020-02-18,0,0,0,0
5090,Costa Rica,2020-02-18,0,0,0,0
5091,Cote d'Ivoire,2020-02-18,0,0,0,0
5092,Croatia,2020-02-18,0,0,0,0
5093,Cuba,2020-02-18,0,0,0,0
5094,Cyprus,2020-02-18,0,0,0,0
5095,Czechia,2020-02-18,0,0,0,0
5096,Denmark,2020-02-18,0,0,0,0
5097,Djibouti,2020-02-18,0,0,0,0
5098,Dominica,2020-02-18,0,0,0,0
5099,Dominican Republic,2020-02-18,0,0,0,0
5100,Ecuador,2020-02-18,0,0,0,0
5101,Egypt,2020-02-18,1,0,0,1
5102,El Salvador,2020-02-18,0,0,0,0
5103,Equatorial Guinea,2020-02-18,0,0,0,0
5104,Eritrea,2020-02-18,0,0,0,0
5105,Estonia,2020-02-18,0,0,0,0
5106,Eswatini,2020-02-18,0,0,0,0
5107,Ethiopia,2020-02-18,0,0,0,0
5108,Fiji,2020-02-18,0,0,0,0
5109,Finland,2020-02-18,1,0,1,0
5110,France,2020-02-18,12,1,4,7
5111,Gabon,2020-02-18,0,0,0,0
5112,Gambia,2020-02-18,0,0,0,0
5113,Georgia,2020-02-18,0,0,0,0
5114,Germany,2020-02-18,16,0,12,4
5115,Ghana,2020-02-18,0,0,0,0
5116,Greece,2020-02-18,0,0,0,0
5117,Greenland,2020-02-18,0,0,0,0
5118,Grenada,2020-02-18,0,0,0,0
5119,Guatemala,2020-02-18,0,0,0,0
5120,Guinea,2020-02-18,0,0,0,0
5121,Guinea-Bissau,2020-02-18,0,0,0,0
5122,Guyana,2020-02-18,0,0,0,0
5123,Haiti,2020-02-18,0,0,0,0
5124,Holy See,2020-02-18,0,0,0,0
5125,Honduras,2020-02-18,0,0,0,0
5126,Hungary,2020-02-18,0,0,0,0
5127,Iceland,2020-02-18,0,0,0,0
5128,India,2020-02-18,3,0,3,0
5129,Indonesia,2020-02-18,0,0,0,0
5130,Iran,2020-02-18,0,0,0,0
5131,Iraq,2020-02-18,0,0,0,0
5132,Ireland,2020-02-18,0,0,0,0
5133,Israel,2020-02-18,0,0,0,0
5134,Italy,2020-02-18,3,0,0,3
5135,Jamaica,2020-02-18,0,0,0,0
5136,Japan,2020-02-18,79,2,13,64
5137,Jordan,2020-02-18,0,0,0,0
5138,Kazakhstan,2020-02-18,0,0,0,0
5139,Kenya,2020-02-18,0,0,0,0
5140,Kosovo,2020-02-18,0,0,0,0
5141,Kuwait,2020-02-18,0,0,0,0
5142,Kyrgyzstan,2020-02-18,0,0,0,0
5143,Laos,2020-02-18,0,0,0,0
5144,Latvia,2020-02-18,0,0,0,0
5145,Lebanon,2020-02-18,0,0,0,0
5146,Lesotho,2020-02-18,0,0,0,0
5147,Liberia,2020-02-18,0,0,0,0
5148,Libya,2020-02-18,0,0,0,0
5149,Liechtenstein,2020-02-18,0,0,0,0
5150,Lithuania,2020-02-18,0,0,0,0
5151,Luxembourg,2020-02-18,0,0,0,0
5152,Madagascar,2020-02-18,0,0,0,0
5153,Malawi,2020-02-18,0,0,0,0
5154,Malaysia,2020-02-18,22,0,13,9
5155,Maldives,2020-02-18,0,0,0,0
5156,Mali,2020-02-18,0,0,0,0
5157,Malta,2020-02-18,0,0,0,0
5158,Mauritania,2020-02-18,0,0,0,0
5159,Mauritius,2020-02-18,0,0,0,0
5160,Mexico,2020-02-18,0,0,0,0
5161,Moldova,2020-02-18,0,0,0,0
5162,Monaco,2020-02-18,0,0,0,0
5163,Mongolia,2020-02-18,0,0,0,0
5164,Montenegro,2020-02-18,0,0,0,0
5165,Morocco,2020-02-18,0,0,0,0
5166,Mozambique,2020-02-18,0,0,0,0
5167,Namibia,2020-02-18,0,0,0,0
5168,Nepal,2020-02-18,1,0,1,0
5169,Netherlands,2020-02-18,0,0,0,0
5170,New Zealand,2020-02-18,0,0,0,0
5171,Nicaragua,2020-02-18,0,0,0,0
5172,Niger,2020-02-18,0,0,0,0
5173,Nigeria,2020-02-18,0,0,0,0
5174,North Macedonia,2020-02-18,0,0,0,0
5175,Norway,2020-02-18,0,0,0,0
5176,Oman,2020-02-18,0,0,0,0
5177,Pakistan,2020-02-18,0,0,0,0
5178,Panama,2020-02-18,0,0,0,0
5179,Papua New Guinea,2020-02-18,0,0,0,0
5180,Paraguay,2020-02-18,0,0,0,0
5181,Peru,2020-02-18,0,0,0,0
5182,Philippines,2020-02-18,3,1,1,1
5183,Poland,2020-02-18,0,0,0,0
5184,Portugal,2020-02-18,0,0,0,0
5185,Qatar,2020-02-18,0,0,0,0
5186,Romania,2020-02-18,0,0,0,0
5187,Russia,2020-02-18,2,0,2,0
5188,Rwanda,2020-02-18,0,0,0,0
5189,Saint Kitts and Nevis,2020-02-18,0,0,0,0
5190,Saint Lucia,2020-02-18,0,0,0,0
5191,Saint Vincent and the Grenadines,2020-02-18,0,0,0,0
5192,San Marino,2020-02-18,0,0,0,0
5193,Sao Tome and Principe,2020-02-18,0,0,0,0
5194,Saudi Arabia,2020-02-18,0,0,0,0
5195,Senegal,2020-02-18,0,0,0,0
5196,Serbia,2020-02-18,0,0,0,0
5197,Seychelles,2020-02-18,0,0,0,0
5198,Sierra Leone,2020-02-18,0,0,0,0
5199,Singapore,2020-02-18,81,0,29,52
5200,Slovakia,2020-02-18,0,0,0,0
5201,Slovenia,2020-02-18,0,0,0,0
5202,Somalia,2020-02-18,0,0,0,0
5203,South Africa,2020-02-18,0,0,0,0
5204,South Korea,2020-02-18,31,0,12,19
5205,South Sudan,2020-02-18,0,0,0,0
5206,Spain,2020-02-18,2,0,2,0
5207,Sri Lanka,2020-02-18,1,0,1,0
5208,Sudan,2020-02-18,0,0,0,0
5209,Suriname,2020-02-18,0,0,0,0
5210,Sweden,2020-02-18,1,0,0,1
5211,Switzerland,2020-02-18,0,0,0,0
5212,Syria,2020-02-18,0,0,0,0
5213,Taiwan*,2020-02-18,22,1,2,19
5214,Tajikistan,2020-02-18,0,0,0,0
5215,Tanzania,2020-02-18,0,0,0,0
5216,Thailand,2020-02-18,35,0,15,20
5217,Timor-Leste,2020-02-18,0,0,0,0
5218,Togo,2020-02-18,0,0,0,0
5219,Trinidad and Tobago,2020-02-18,0,0,0,0
5220,Tunisia,2020-02-18,0,0,0,0
5221,Turkey,2020-02-18,0,0,0,0
5222,US,2020-02-18,13,0,3,10
5223,Uganda,2020-02-18,0,0,0,0
5224,Ukraine,2020-02-18,0,0,0,0
5225,United Arab Emirates,2020-02-18,9,0,4,5
5226,United Kingdom,2020-02-18,19,0,8,11
5227,Uruguay,2020-02-18,0,0,0,0
5228,Uzbekistan,2020-02-18,0,0,0,0
5229,Venezuela,2020-02-18,0,0,0,0
5230,Vietnam,2020-02-18,16,0,7,9
5231,West Bank and Gaza,2020-02-18,0,0,0,0
5232,Western Sahara,2020-02-18,0,0,0,0
5233,Yemen,2020-02-18,0,0,0,0
5234,Zambia,2020-02-18,0,0,0,0
5235,Zimbabwe,2020-02-18,0,0,0,0
5236,Afghanistan,2020-02-19,0,0,0,0
5237,Albania,2020-02-19,0,0,0,0
5238,Algeria,2020-02-19,0,0,0,0
5239,Andorra,2020-02-19,0,0,0,0
5240,Angola,2020-02-19,0,0,0,0
5241,Antigua and Barbuda,2020-02-19,0,0,0,0
5242,Argentina,2020-02-19,0,0,0,0
5243,Armenia,2020-02-19,0,0,0,0
5244,Australia,2020-02-19,15,0,10,5
5245,Austria,2020-02-19,0,0,0,0
5246,Azerbaijan,2020-02-19,0,0,0,0
5247,Bahamas,2020-02-19,0,0,0,0
5248,Bahrain,2020-02-19,0,0,0,0
5249,Bangladesh,2020-02-19,0,0,0,0
5250,Barbados,2020-02-19,0,0,0,0
5251,Belarus,2020-02-19,0,0,0,0
5252,Belgium,2020-02-19,1,0,1,0
5253,Belize,2020-02-19,0,0,0,0
5254,Benin,2020-02-19,0,0,0,0
5255,Bhutan,2020-02-19,0,0,0,0
5256,Bolivia,2020-02-19,0,0,0,0
5257,Bosnia and Herzegovina,2020-02-19,0,0,0,0
5258,Botswana,2020-02-19,0,0,0,0
5259,Brazil,2020-02-19,0,0,0,0
5260,Brunei,2020-02-19,0,0,0,0
5261,Bulgaria,2020-02-19,0,0,0,0
5262,Burkina Faso,2020-02-19,0,0,0,0
5263,Burma,2020-02-19,0,0,0,0
5264,Burundi,2020-02-19,0,0,0,0
5265,Cabo Verde,2020-02-19,0,0,0,0
5266,Cambodia,2020-02-19,1,0,1,0
5267,Cameroon,2020-02-19,0,0,0,0
5268,Canada,2020-02-19,8,0,0,8
5269,Central African Republic,2020-02-19,0,0,0,0
5270,Chad,2020-02-19,0,0,0,0
5271,Chile,2020-02-19,0,0,0,0
5272,China,2020-02-19,74619,2116,15237,57266
5273,Colombia,2020-02-19,0,0,0,0
5274,Comoros,2020-02-19,0,0,0,0
5275,Congo (Brazzaville),2020-02-19,0,0,0,0
5276,Congo (Kinshasa),2020-02-19,0,0,0,0
5277,Costa Rica,2020-02-19,0,0,0,0
5278,Cote d'Ivoire,2020-02-19,0,0,0,0
5279,Croatia,2020-02-19,0,0,0,0
5280,Cuba,2020-02-19,0,0,0,0
5281,Cyprus,2020-02-19,0,0,0,0
5282,Czechia,2020-02-19,0,0,0,0
5283,Denmark,2020-02-19,0,0,0,0
5284,Djibouti,2020-02-19,0,0,0,0
5285,Dominica,2020-02-19,0,0,0,0
5286,Dominican Republic,2020-02-19,0,0,0,0
5287,Ecuador,2020-02-19,0,0,0,0
5288,Egypt,2020-02-19,1,0,0,1
5289,El Salvador,2020-02-19,0,0,0,0
5290,Equatorial Guinea,2020-02-19,0,0,0,0
5291,Eritrea,2020-02-19,0,0,0,0
5292,Estonia,2020-02-19,0,0,0,0
5293,Eswatini,2020-02-19,0,0,0,0
5294,Ethiopia,2020-02-19,0,0,0,0
5295,Fiji,2020-02-19,0,0,0,0
5296,Finland,2020-02-19,1,0,1,0
5297,France,2020-02-19,12,1,4,7
5298,Gabon,2020-02-19,0,0,0,0
5299,Gambia,2020-02-19,0,0,0,0
5300,Georgia,2020-02-19,0,0,0,0
5301,Germany,2020-02-19,16,0,12,4
5302,Ghana,2020-02-19,0,0,0,0
5303,Greece,2020-02-19,0,0,0,0
5304,Greenland,2020-02-19,0,0,0,0
5305,Grenada,2020-02-19,0,0,0,0
5306,Guatemala,2020-02-19,0,0,0,0
5307,Guinea,2020-02-19,0,0,0,0
5308,Guinea-Bissau,2020-02-19,0,0,0,0
5309,Guyana,2020-02-19,0,0,0,0
5310,Haiti,2020-02-19,0,0,0,0
5311,Holy See,2020-02-19,0,0,0,0
5312,Honduras,2020-02-19,0,0,0,0
5313,Hungary,2020-02-19,0,0,0,0
5314,Iceland,2020-02-19,0,0,0,0
5315,India,2020-02-19,3,0,3,0
5316,Indonesia,2020-02-19,0,0,0,0
5317,Iran,2020-02-19,2,2,0,0
5318,Iraq,2020-02-19,0,0,0,0
5319,Ireland,2020-02-19,0,0,0,0
5320,Israel,2020-02-19,0,0,0,0
5321,Italy,2020-02-19,3,0,0,3
5322,Jamaica,2020-02-19,0,0,0,0
5323,Japan,2020-02-19,85,2,18,65
5324,Jordan,2020-02-19,0,0,0,0
5325,Kazakhstan,2020-02-19,0,0,0,0
5326,Kenya,2020-02-19,0,0,0,0
5327,Kosovo,2020-02-19,0,0,0,0
5328,Kuwait,2020-02-19,0,0,0,0
5329,Kyrgyzstan,2020-02-19,0,0,0,0
5330,Laos,2020-02-19,0,0,0,0
5331,Latvia,2020-02-19,0,0,0,0
5332,Lebanon,2020-02-19,0,0,0,0
5333,Lesotho,2020-02-19,0,0,0,0
5334,Liberia,2020-02-19,0,0,0,0
5335,Libya,2020-02-19,0,0,0,0
5336,Liechtenstein,2020-02-19,0,0,0,0
5337,Lithuania,2020-02-19,0,0,0,0
5338,Luxembourg,2020-02-19,0,0,0,0
5339,Madagascar,2020-02-19,0,0,0,0
5340,Malawi,2020-02-19,0,0,0,0
5341,Malaysia,2020-02-19,22,0,15,7
5342,Maldives,2020-02-19,0,0,0,0
5343,Mali,2020-02-19,0,0,0,0
5344,Malta,2020-02-19,0,0,0,0
5345,Mauritania,2020-02-19,0,0,0,0
5346,Mauritius,2020-02-19,0,0,0,0
5347,Mexico,2020-02-19,0,0,0,0
5348,Moldova,2020-02-19,0,0,0,0
5349,Monaco,2020-02-19,0,0,0,0
5350,Mongolia,2020-02-19,0,0,0,0
5351,Montenegro,2020-02-19,0,0,0,0
5352,Morocco,2020-02-19,0,0,0,0
5353,Mozambique,2020-02-19,0,0,0,0
5354,Namibia,2020-02-19,0,0,0,0
5355,Nepal,2020-02-19,1,0,1,0
5356,Netherlands,2020-02-19,0,0,0,0
5357,New Zealand,2020-02-19,0,0,0,0
5358,Nicaragua,2020-02-19,0,0,0,0
5359,Niger,2020-02-19,0,0,0,0
5360,Nigeria,2020-02-19,0,0,0,0
5361,North Macedonia,2020-02-19,0,0,0,0
5362,Norway,2020-02-19,0,0,0,0
5363,Oman,2020-02-19,0,0,0,0
5364,Pakistan,2020-02-19,0,0,0,0
5365,Panama,2020-02-19,0,0,0,0
5366,Papua New Guinea,2020-02-19,0,0,0,0
5367,Paraguay,2020-02-19,0,0,0,0
5368,Peru,2020-02-19,0,0,0,0
5369,Philippines,2020-02-19,3,1,1,1
5370,Poland,2020-02-19,0,0,0,0
