,Country,Date,Confirmed,Deaths,Recovered,Active
15441,Mali,2020-04-13,123,10,26,87
15442,Malta,2020-04-13,384,3,44,337
15443,Mauritania,2020-04-13,7,1,2,4
15444,Mauritius,2020-04-13,324,9,42,273
15445,Mexico,2020-04-13,5014,332,1843,2839
15446,Moldova,2020-04-13,1712,35,107,1570
15447,Monaco,2020-04-13,93,1,6,86
15448,Mongolia,2020-04-13,17,0,4,13
15449,Montenegro,2020-04-13,274,3,5,266
15450,Morocco,2020-04-13,1763,126,203,1434
15451,Mozambique,2020-04-13,21,0,0,21
15452,Namibia,2020-04-13,16,0,3,13
15453,Nepal,2020-04-13,14,0,1,13
15454,Netherlands,2020-04-13,26707,2833,45,23829
15455,New Zealand,2020-04-13,1349,5,546,798
15456,Nicaragua,2020-04-13,9,1,4,4
15457,Niger,2020-04-13,529,12,75,442
15458,Nigeria,2020-04-13,343,10,91,242
15459,North Macedonia,2020-04-13,854,38,44,772
15460,Norway,2020-04-13,6603,134,32,6437
15461,Oman,2020-04-13,727,4,124,599
15462,Pakistan,2020-04-13,5837,96,1378,4363
15463,Panama,2020-04-13,3400,87,29,3284
15464,Papua New Guinea,2020-04-13,2,0,0,2
15465,Paraguay,2020-04-13,147,6,22,119
15466,Peru,2020-04-13,9784,216,2642,6926
15467,Philippines,2020-04-13,4932,315,242,4375
15468,Poland,2020-04-13,6934,245,487,6202
15469,Portugal,2020-04-13,16934,535,277,16122
15470,Qatar,2020-04-13,3231,7,334,2890
15471,Romania,2020-04-13,6633,331,914,5388
15472,Russia,2020-04-13,18328,148,1470,16710
15473,Rwanda,2020-04-13,127,0,42,85
15474,Saint Kitts and Nevis,2020-04-13,12,0,0,12
15475,Saint Lucia,2020-04-13,15,0,4,11
15476,Saint Vincent and the Grenadines,2020-04-13,12,0,1,11
15477,San Marino,2020-04-13,356,35,53,268
15478,Sao Tome and Principe,2020-04-13,4,0,0,4
15479,Saudi Arabia,2020-04-13,4934,65,805,4064
15480,Senegal,2020-04-13,291,2,178,111
15481,Serbia,2020-04-13,4054,85,0,3969
15482,Seychelles,2020-04-13,11,0,0,11
15483,Sierra Leone,2020-04-13,10,0,0,10
15484,Singapore,2020-04-13,2918,9,586,2323
15485,Slovakia,2020-04-13,769,2,107,660
15486,Slovenia,2020-04-13,1212,55,152,1005
15487,Somalia,2020-04-13,60,2,2,56
15488,South Africa,2020-04-13,2272,27,410,1835
15489,South Korea,2020-04-13,10537,217,7447,2873
15490,South Sudan,2020-04-13,4,0,0,4
15491,Spain,2020-04-13,170099,17756,64727,87616
15492,Sri Lanka,2020-04-13,217,7,56,154
15493,Sudan,2020-04-13,29,4,4,21
15494,Suriname,2020-04-13,10,1,6,3
15495,Sweden,2020-04-13,10948,919,0,10029
15496,Switzerland,2020-04-13,25688,1138,13700,10850
15497,Syria,2020-04-13,25,2,0,23
15498,Taiwan*,2020-04-13,393,6,109,278
15499,Tajikistan,2020-04-13,0,0,0,0
15500,Tanzania,2020-04-13,49,3,7,39
15501,Thailand,2020-04-13,2579,40,1288,1251
15502,Timor-Leste,2020-04-13,4,0,0,4
15503,Togo,2020-04-13,77,3,29,45
15504,Trinidad and Tobago,2020-04-13,113,8,16,89
15505,Tunisia,2020-04-13,726,34,43,649
15506,Turkey,2020-04-13,61049,1296,3957,55796
15507,US,2020-04-13,581813,28376,43482,509955
15508,Uganda,2020-04-13,54,0,7,47
15509,Ukraine,2020-04-13,3102,93,97,2912
15510,United Arab Emirates,2020-04-13,4521,25,852,3644
15511,United Kingdom,2020-04-13,98017,13056,304,84657
15512,Uruguay,2020-04-13,483,8,248,227
15513,Uzbekistan,2020-04-13,998,4,85,909
15514,Venezuela,2020-04-13,189,9,110,70
15515,Vietnam,2020-04-13,265,0,146,119
15516,West Bank and Gaza,2020-04-13,273,2,58,213
15517,Western Sahara,2020-04-13,6,0,0,6
15518,Yemen,2020-04-13,1,0,0,1
15519,Zambia,2020-04-13,45,2,30,13
15520,Zimbabwe,2020-04-13,17,3,0,14
15521,Afghanistan,2020-04-14,714,23,40,651
15522,Albania,2020-04-14,475,24,248,203
15523,Algeria,2020-04-14,2070,326,691,1053
15524,Andorra,2020-04-14,659,31,128,500
15525,Angola,2020-04-14,19,2,5,12
15526,Antigua and Barbuda,2020-04-14,23,2,3,18
15527,Argentina,2020-04-14,2277,102,559,1616
15528,Armenia,2020-04-14,1067,16,265,786
15529,Australia,2020-04-14,6415,62,2186,4167
15530,Austria,2020-04-14,14226,384,7633,6209
15531,Azerbaijan,2020-04-14,1197,13,351,833
15532,Bahamas,2020-04-14,49,8,6,35
15533,Bahrain,2020-04-14,1528,7,645,876
15534,Bangladesh,2020-04-14,1012,46,42,924
15535,Barbados,2020-04-14,72,4,13,55
15536,Belarus,2020-04-14,3281,33,203,3045
15537,Belgium,2020-04-14,31119,4157,6868,20094
15538,Belize,2020-04-14,18,2,0,16
15539,Benin,2020-04-14,35,1,18,16
15540,Bhutan,2020-04-14,5,0,2,3
15541,Bolivia,2020-04-14,354,28,6,320
15542,Bosnia and Herzegovina,2020-04-14,1083,40,236,807
15543,Botswana,2020-04-14,13,1,0,12
15544,Brazil,2020-04-14,25262,1532,3046,20684
15545,Brunei,2020-04-14,136,1,107,28
15546,Bulgaria,2020-04-14,713,35,81,597
15547,Burkina Faso,2020-04-14,528,30,177,321
15548,Burma,2020-04-14,63,4,2,57
15549,Burundi,2020-04-14,5,1,0,4
15550,Cabo Verde,2020-04-14,11,1,1,9
15551,Cambodia,2020-04-14,122,0,91,31
15552,Cameroon,2020-04-14,848,14,130,704
15553,Canada,2020-04-14,27022,900,0,26122
15554,Central African Republic,2020-04-14,11,0,4,7
15555,Chad,2020-04-14,23,0,2,21
15556,Chile,2020-04-14,8356,92,2646,5618
15557,China,2020-04-14,83306,3345,76632,3329
15558,Colombia,2020-04-14,2979,127,354,2498
15559,Comoros,2020-04-14,0,0,0,0
15560,Congo (Brazzaville),2020-04-14,60,5,5,50
15561,Congo (Kinshasa),2020-04-14,241,20,20,201
15562,Costa Rica,2020-04-14,618,3,66,549
15563,Cote d'Ivoire,2020-04-14,638,6,114,518
15564,Croatia,2020-04-14,1704,31,415,1258
15565,Cuba,2020-04-14,766,21,132,613
15566,Cyprus,2020-04-14,695,12,65,618
15567,Czechia,2020-04-14,6111,161,642,5308
15568,Denmark,2020-04-14,6695,299,2678,3718
15569,Djibouti,2020-04-14,363,2,53,308
15570,Dominica,2020-04-14,16,0,8,8
15571,Dominican Republic,2020-04-14,3286,183,162,2941
15572,Ecuador,2020-04-14,7603,369,696,6538
15573,Egypt,2020-04-14,2350,178,589,1583
15574,El Salvador,2020-04-14,149,6,25,118
15575,Equatorial Guinea,2020-04-14,41,0,4,37
15576,Eritrea,2020-04-14,34,0,0,34
15577,Estonia,2020-04-14,1373,31,115,1227
15578,Eswatini,2020-04-14,15,0,8,7
15579,Ethiopia,2020-04-14,82,3,14,65
15580,Fiji,2020-04-14,16,0,0,16
15581,Finland,2020-04-14,3161,64,300,2797
15582,France,2020-04-14,130365,15731,28805,85829
15583,Gabon,2020-04-14,57,1,1,55
15584,Gambia,2020-04-14,9,1,2,6
15585,Georgia,2020-04-14,300,3,69,228
15586,Germany,2020-04-14,131359,3294,68200,59865
15587,Ghana,2020-04-14,636,8,17,611
15588,Greece,2020-04-14,2170,101,269,1800
15589,Greenland,2020-04-14,11,0,11,0
15590,Grenada,2020-04-14,14,0,0,14
15591,Guatemala,2020-04-14,167,5,19,143
15592,Guinea,2020-04-14,363,0,31,332
15593,Guinea-Bissau,2020-04-14,38,0,0,38
15594,Guyana,2020-04-14,47,6,8,33
15595,Haiti,2020-04-14,40,3,0,37
15596,Holy See,2020-04-14,8,0,2,6
15597,Honduras,2020-04-14,407,26,7,374
15598,Hungary,2020-04-14,1512,122,122,1268
15599,Iceland,2020-04-14,1720,8,989,723
15600,India,2020-04-14,11487,393,1359,9735
15601,Indonesia,2020-04-14,4839,459,426,3954
15602,Iran,2020-04-14,74877,4683,48129,22065
15603,Iraq,2020-04-14,1400,78,766,556
15604,Ireland,2020-04-14,11479,406,25,11048
15605,Israel,2020-04-14,12046,123,2195,9728
15606,Italy,2020-04-14,162488,21067,37130,104291
15607,Jamaica,2020-04-14,73,4,19,50
15608,Japan,2020-04-14,8277,170,799,7308
15609,Jordan,2020-04-14,397,7,235,155
15610,Kazakhstan,2020-04-14,1232,14,203,1015
15611,Kenya,2020-04-14,216,9,41,166
15612,Kosovo,2020-04-14,387,8,66,313
15613,Kuwait,2020-04-14,1355,3,176,1176
15614,Kyrgyzstan,2020-04-14,430,5,71,354
15615,Laos,2020-04-14,19,0,1,18
15616,Latvia,2020-04-14,657,5,16,636
15617,Lebanon,2020-04-14,641,21,80,540
15618,Lesotho,2020-04-14,0,0,0,0
15619,Liberia,2020-04-14,59,6,4,49
15620,Libya,2020-04-14,35,1,9,25
15621,Liechtenstein,2020-04-14,79,1,77,1
15622,Lithuania,2020-04-14,1070,29,101,940
15623,Luxembourg,2020-04-14,3307,67,500,2740
15624,Madagascar,2020-04-14,108,0,23,85
15625,Malawi,2020-04-14,16,2,0,14
15626,Malaysia,2020-04-14,4987,82,2478,2427
15627,Maldives,2020-04-14,20,0,16,4
15628,Mali,2020-04-14,144,13,34,97
15629,Malta,2020-04-14,393,3,44,346
15630,Mauritania,2020-04-14,7,1,2,4
15631,Mauritius,2020-04-14,324,9,51,264
15632,Mexico,2020-04-14,5399,406,1964,3029
15633,Moldova,2020-04-14,1934,40,134,1760
15634,Monaco,2020-04-14,93,1,6,86
15635,Mongolia,2020-04-14,30,0,5,25
15636,Montenegro,2020-04-14,283,4,46,233
15637,Morocco,2020-04-14,1888,126,217,1545
15638,Mozambique,2020-04-14,28,0,0,28
15639,Namibia,2020-04-14,16,0,3,13
15640,Nepal,2020-04-14,16,0,1,15
15641,Netherlands,2020-04-14,27577,2955,47,24575
15642,New Zealand,2020-04-14,1366,9,628,729
15643,Nicaragua,2020-04-14,9,1,4,4
15644,Niger,2020-04-14,570,14,90,466
15645,Nigeria,2020-04-14,373,11,99,263
15646,North Macedonia,2020-04-14,908,44,86,778
15647,Norway,2020-04-14,6623,139,32,6452
15648,Oman,2020-04-14,813,4,130,679
15649,Pakistan,2020-04-14,6383,111,1446,4826
15650,Panama,2020-04-14,3472,94,61,3317
15651,Papua New Guinea,2020-04-14,2,0,0,2
15652,Paraguay,2020-04-14,159,7,22,130
15653,Peru,2020-04-14,10303,230,2869,7204
15654,Philippines,2020-04-14,5223,335,295,4593
15655,Poland,2020-04-14,7202,263,618,6321
15656,Portugal,2020-04-14,17448,567,347,16534
15657,Qatar,2020-04-14,3428,7,373,3048
15658,Romania,2020-04-14,6879,351,1051,5477
15659,Russia,2020-04-14,21102,170,1694,19238
15660,Rwanda,2020-04-14,134,0,49,85
15661,Saint Kitts and Nevis,2020-04-14,14,0,0,14
15662,Saint Lucia,2020-04-14,15,0,11,4
15663,Saint Vincent and the Grenadines,2020-04-14,12,0,1,11
15664,San Marino,2020-04-14,371,36,53,282
15665,Sao Tome and Principe,2020-04-14,4,0,0,4
15666,Saudi Arabia,2020-04-14,5369,73,889,4407
15667,Senegal,2020-04-14,299,2,183,114
15668,Serbia,2020-04-14,4465,94,0,4371
15669,Seychelles,2020-04-14,11,0,0,11
15670,Sierra Leone,2020-04-14,11,0,0,11
15671,Singapore,2020-04-14,3252,10,611,2631
15672,Slovakia,2020-04-14,835,2,113,720
15673,Slovenia,2020-04-14,1220,56,152,1012
15674,Somalia,2020-04-14,60,2,2,56
15675,South Africa,2020-04-14,2415,27,410,1978
15676,South Korea,2020-04-14,10564,222,7534,2808
15677,South Sudan,2020-04-14,4,0,0,4
15678,Spain,2020-04-14,172541,18056,67504,86981
15679,Sri Lanka,2020-04-14,233,7,61,165
15680,Sudan,2020-04-14,32,5,4,23
15681,Suriname,2020-04-14,10,1,6,3
15682,Sweden,2020-04-14,11445,1033,0,10412
15683,Switzerland,2020-04-14,25936,1174,13700,11062
15684,Syria,2020-04-14,29,2,0,27
15685,Taiwan*,2020-04-14,393,6,124,263
15686,Tajikistan,2020-04-14,0,0,0,0
15687,Tanzania,2020-04-14,53,3,7,43
15688,Thailand,2020-04-14,2613,41,1405,1167
15689,Timor-Leste,2020-04-14,6,0,0,6
15690,Togo,2020-04-14,77,3,32,42
15691,Trinidad and Tobago,2020-04-14,113,8,17,88
15692,Tunisia,2020-04-14,747,34,43,670
15693,Turkey,2020-04-14,65111,1403,4799,58909
15694,US,2020-04-14,608878,30780,47763,530335
15695,Uganda,2020-04-14,55,0,8,47
15696,Ukraine,2020-04-14,3372,98,119,3155
15697,United Arab Emirates,2020-04-14,4933,28,933,3972
15698,United Kingdom,2020-04-14,102365,14107,323,87935
15699,Uruguay,2020-04-14,492,8,260,224
15700,Uzbekistan,2020-04-14,1165,4,99,1062
15701,Venezuela,2020-04-14,189,9,110,70
15702,Vietnam,2020-04-14,266,0,169,97
15703,West Bank and Gaza,2020-04-14,284,2,62,220
15704,Western Sahara,2020-04-14,6,0,0,6
15705,Yemen,2020-04-14,1,0,0,1
15706,Zambia,2020-04-14,45,2,30,13
15707,Zimbabwe,2020-04-14,17,3,0,14
15708,Afghanistan,2020-04-15,784,25,43,716
15709,Albania,2020-04-15,494,25,251,218
15710,Algeria,2020-04-15,2160,336,708,1116
15711,Andorra,2020-04-15,673,33,169,471
15712,Angola,2020-04-15,19,2,5,12
15713,Antigua and Barbuda,2020-04-15,23,2,3,18
15714,Argentina,2020-04-15,2443,111,596,1736
15715,Armenia,2020-04-15,1111,17,297,797
15716,Australia,2020-04-15,6440,63,2186,4191
15717,Austria,2020-04-15,14336,393,8098,5845
15718,Azerbaijan,2020-04-15,1253,13,404,836
15719,Bahamas,2020-04-15,49,8,6,35
15720,Bahrain,2020-04-15,1671,7,663,1001
15721,Bangladesh,2020-04-15,1231,50,49,1132
15722,Barbados,2020-04-15,73,5,15,53
15723,Belarus,2020-04-15,3728,36,203,3489
15724,Belgium,2020-04-15,33573,4440,7107,22026
15725,Belize,2020-04-15,18,2,0,16
15726,Benin,2020-04-15,35,1,18,16
15727,Bhutan,2020-04-15,5,0,2,3
15728,Bolivia,2020-04-15,397,28,7,362
15729,Bosnia and Herzegovina,2020-04-15,1110,41,253,816
15730,Botswana,2020-04-15,13,1,0,12
15731,Brazil,2020-04-15,28320,1736,14026,12558
15732,Brunei,2020-04-15,136,1,108,27
15733,Bulgaria,2020-04-15,747,36,105,606
15734,Burkina Faso,2020-04-15,542,32,226,284
15735,Burma,2020-04-15,74,4,2,68
15736,Burundi,2020-04-15,5,1,0,4
15737,Cabo Verde,2020-04-15,56,1,1,54
15738,Cambodia,2020-04-15,122,0,96,26
15739,Cameroon,2020-04-15,848,17,165,666
15740,Canada,2020-04-15,28196,1007,0,27189
15741,Central African Republic,2020-04-15,12,0,4,8
15742,Chad,2020-04-15,23,0,2,21
15743,Chile,2020-04-15,8712,94,2937,5681
15744,China,2020-04-15,83356,3346,76743,3267
15745,Colombia,2020-04-15,3105,131,452,2522
15746,Comoros,2020-04-15,0,0,0,0
15747,Congo (Brazzaville),2020-04-15,117,5,11,101
15748,Congo (Kinshasa),2020-04-15,254,21,21,212
15749,Costa Rica,2020-04-15,626,4,67,555
15750,Cote d'Ivoire,2020-04-15,638,6,114,518
15751,Croatia,2020-04-15,1741,33,473,1235
15752,Cuba,2020-04-15,814,24,151,639
15753,Cyprus,2020-04-15,715,12,65,638
15754,Czechia,2020-04-15,6216,166,819,5231
15755,Denmark,2020-04-15,6865,309,2914,3642
15756,Djibouti,2020-04-15,435,2,71,362
15757,Dominica,2020-04-15,16,0,8,8
15758,Dominican Republic,2020-04-15,3614,189,208,3217
15759,Ecuador,2020-04-15,7858,388,780,6690
15760,Egypt,2020-04-15,2505,183,589,1733
15761,El Salvador,2020-04-15,159,6,30,123
15762,Equatorial Guinea,2020-04-15,51,0,4,47
15763,Eritrea,2020-04-15,35,0,0,35
15764,Estonia,2020-04-15,1400,35,117,1248
15765,Eswatini,2020-04-15,15,0,8,7
15766,Ethiopia,2020-04-15,85,3,15,67
15767,Fiji,2020-04-15,16,0,0,16
15768,Finland,2020-04-15,3237,72,300,2865
15769,France,2020-04-15,133585,17169,30955,85461
15770,Gabon,2020-04-15,80,1,4,75
15771,Gambia,2020-04-15,9,1,2,6
15772,Georgia,2020-04-15,306,3,71,232
15773,Germany,2020-04-15,134753,3804,72600,58349
15774,Ghana,2020-04-15,636,8,17,611
15775,Greece,2020-04-15,2192,102,269,1821
15776,Greenland,2020-04-15,11,0,11,0
15777,Grenada,2020-04-15,14,0,0,14
15778,Guatemala,2020-04-15,180,5,19,156
15779,Guinea,2020-04-15,404,1,31,372
15780,Guinea-Bissau,2020-04-15,43,0,0,43
15781,Guyana,2020-04-15,55,6,8,41
15782,Haiti,2020-04-15,41,3,0,38
15783,Holy See,2020-04-15,8,0,2,6
15784,Honduras,2020-04-15,419,31,9,379
15785,Hungary,2020-04-15,1579,134,192,1253
15786,Iceland,2020-04-15,1727,8,1077,642
15787,India,2020-04-15,12322,405,1432,10485
15788,Indonesia,2020-04-15,5136,469,446,4221
15789,Iran,2020-04-15,76389,4777,49933,21679
15790,Iraq,2020-04-15,1415,79,812,524
15791,Ireland,2020-04-15,12547,444,77,12026
15792,Israel,2020-04-15,12501,130,2563,9808
15793,Italy,2020-04-15,165155,21645,38092,105418
15794,Jamaica,2020-04-15,125,5,21,99
15795,Japan,2020-04-15,8835,186,853,7796
15796,Jordan,2020-04-15,401,7,250,144
15797,Kazakhstan,2020-04-15,1295,16,240,1039
15798,Kenya,2020-04-15,225,10,53,162
15799,Kosovo,2020-04-15,387,8,66,313
15800,Kuwait,2020-04-15,1405,3,206,1196
15801,Kyrgyzstan,2020-04-15,449,5,78,366
15802,Laos,2020-04-15,19,0,1,18
15803,Latvia,2020-04-15,666,5,44,617
15804,Lebanon,2020-04-15,658,21,85,552
15805,Lesotho,2020-04-15,0,0,0,0
15806,Liberia,2020-04-15,59,6,4,49
15807,Libya,2020-04-15,48,1,9,38
15808,Liechtenstein,2020-04-15,79,1,77,1
15809,Lithuania,2020-04-15,1091,30,138,923
15810,Luxembourg,2020-04-15,3373,69,526,2778
15811,Madagascar,2020-04-15,110,0,29,81
15812,Malawi,2020-04-15,16,2,0,14
15813,Malaysia,2020-04-15,5072,83,2647,2342
15814,Maldives,2020-04-15,22,0,16,6
15815,Mali,2020-04-15,148,13,34,101
15816,Malta,2020-04-15,399,3,44,352
15817,Mauritania,2020-04-15,7,1,2,4
15818,Mauritius,2020-04-15,324,9,65,250
15819,Mexico,2020-04-15,5847,449,2125,3273
15820,Moldova,2020-04-15,2049,46,171,1832
15821,Monaco,2020-04-15,93,3,12,78
15822,Mongolia,2020-04-15,30,0,5,25
15823,Montenegro,2020-04-15,288,4,55,229
15824,Morocco,2020-04-15,2024,127,229,1668
15825,Mozambique,2020-04-15,29,0,0,29
15826,Namibia,2020-04-15,16,0,3,13
15827,Nepal,2020-04-15,16,0,1,15
15828,Netherlands,2020-04-15,28313,3145,54,25114
15829,New Zealand,2020-04-15,1386,9,728,649
15830,Nicaragua,2020-04-15,9,1,4,4
15831,Niger,2020-04-15,584,14,90,480
15832,Nigeria,2020-04-15,407,12,128,267
15833,North Macedonia,2020-04-15,974,45,98,831
15834,Norway,2020-04-15,6740,150,32,6558
15835,Oman,2020-04-15,910,4,131,775
15836,Pakistan,2020-04-15,6919,128,1645,5146
15837,Panama,2020-04-15,3574,95,72,3407
15838,Papua New Guinea,2020-04-15,2,0,0,2
15839,Paraguay,2020-04-15,161,8,23,130
15840,Peru,2020-04-15,11475,254,3108,8113
15841,Philippines,2020-04-15,5453,349,353,4751
15842,Poland,2020-04-15,7582,286,668,6628
15843,Portugal,2020-04-15,18091,599,383,17109
15844,Qatar,2020-04-15,3711,7,406,3298
15845,Romania,2020-04-15,7216,372,1217,5627
15846,Russia,2020-04-15,24490,198,1986,22306
15847,Rwanda,2020-04-15,136,0,54,82
15848,Saint Kitts and Nevis,2020-04-15,14,0,0,14
15849,Saint Lucia,2020-04-15,15,0,11,4
15850,Saint Vincent and the Grenadines,2020-04-15,12,0,1,11
15851,San Marino,2020-04-15,372,36,53,283
15852,Sao Tome and Principe,2020-04-15,4,0,0,4
15853,Saudi Arabia,2020-04-15,5862,79,931,4852
15854,Senegal,2020-04-15,314,2,190,122
15855,Serbia,2020-04-15,4873,99,0,4774
15856,Seychelles,2020-04-15,11,0,0,11
15857,Sierra Leone,2020-04-15,13,0,0,13
15858,Singapore,2020-04-15,3699,10,652,3037
15859,Slovakia,2020-04-15,863,6,151,706
15860,Slovenia,2020-04-15,1248,61,165,1022
15861,Somalia,2020-04-15,80,5,2,73
15862,South Africa,2020-04-15,2506,34,410,2062
15863,South Korea,2020-04-15,10591,225,7616,2750
15864,South Sudan,2020-04-15,4,0,0,4
15865,Spain,2020-04-15,177644,18708,70853,88083
15866,Sri Lanka,2020-04-15,238,7,63,168
15867,Sudan,2020-04-15,32,5,4,23
15868,Suriname,2020-04-15,10,1,6,3
15869,Sweden,2020-04-15,11927,1203,0,10724
15870,Switzerland,2020-04-15,26336,1239,15400,9697
15871,Syria,2020-04-15,33,2,0,31
15872,Taiwan*,2020-04-15,395,6,124,265
15873,Tajikistan,2020-04-15,0,0,0,0
15874,Tanzania,2020-04-15,88,4,11,73
15875,Thailand,2020-04-15,2643,43,1497,1103
15876,Timor-Leste,2020-04-15,8,0,0,8
15877,Togo,2020-04-15,81,3,35,43
15878,Trinidad and Tobago,2020-04-15,114,8,19,87
15879,Tunisia,2020-04-15,780,35,43,702
15880,Turkey,2020-04-15,69392,1518,5674,62200
15881,US,2020-04-15,637974,33329,52096,552549
15882,Uganda,2020-04-15,55,0,12,43
15883,Ukraine,2020-04-15,3764,108,143,3513
15884,United Arab Emirates,2020-04-15,5365,33,1034,4298
15885,United Kingdom,2020-04-15,107465,14953,368,92144
15886,Uruguay,2020-04-15,493,9,272,212
15887,Uzbekistan,2020-04-15,1302,4,107,1191
15888,Venezuela,2020-04-15,197,9,111,77
15889,Vietnam,2020-04-15,267,0,171,96
15890,West Bank and Gaza,2020-04-15,291,2,63,226
15891,Western Sahara,2020-04-15,6,0,0,6
15892,Yemen,2020-04-15,1,0,0,1
15893,Zambia,2020-04-15,48,2,30,16
15894,Zimbabwe,2020-04-15,23,3,1,19
15895,Afghanistan,2020-04-16,840,30,54,756
15896,Albania,2020-04-16,518,26,277,215
15897,Algeria,2020-04-16,2268,348,783,1137
15898,Andorra,2020-04-16,673,33,169,471
15899,Angola,2020-04-16,19,2,5,12
15900,Antigua and Barbuda,2020-04-16,23,3,3,17
15901,Argentina,2020-04-16,2571,115,631,1825
15902,Armenia,2020-04-16,1159,18,358,783
15903,Australia,2020-04-16,6462,63,2355,4044
15904,Austria,2020-04-16,14476,410,8986,5080
15905,Azerbaijan,2020-04-16,1283,15,460,808
15906,Bahamas,2020-04-16,53,8,6,39
15907,Bahrain,2020-04-16,1700,7,703,990
15908,Bangladesh,2020-04-16,1572,60,49,1463
15909,Barbados,2020-04-16,75,5,15,55
15910,Belarus,2020-04-16,4204,40,203,3961
15911,Belgium,2020-04-16,34809,4857,7562,22390
15912,Belize,2020-04-16,18,2,0,16
15913,Benin,2020-04-16,35,1,18,16
15914,Bhutan,2020-04-16,5,0,2,3
15915,Bolivia,2020-04-16,441,29,14,398
15916,Bosnia and Herzegovina,2020-04-16,1167,43,277,847
15917,Botswana,2020-04-16,15,1,0,14
15918,Brazil,2020-04-16,30425,1924,14026,14475
15919,Brunei,2020-04-16,136,1,108,27
15920,Bulgaria,2020-04-16,800,38,122,640
15921,Burkina Faso,2020-04-16,546,32,257,257
15922,Burma,2020-04-16,85,4,2,79
15923,Burundi,2020-04-16,5,1,0,4
15924,Cabo Verde,2020-04-16,56,1,1,54
15925,Cambodia,2020-04-16,122,0,98,24
15926,Cameroon,2020-04-16,996,22,164,810
15927,Canada,2020-04-16,30796,1258,0,29538
15928,Central African Republic,2020-04-16,12,0,4,8
15929,Chad,2020-04-16,27,0,5,22
15930,Chile,2020-04-16,9246,105,3299,5842
15931,China,2020-04-16,83403,3346,76832,3225
15932,Colombia,2020-04-16,3233,144,550,2539
15933,Comoros,2020-04-16,0,0,0,0
15934,Congo (Brazzaville),2020-04-16,117,5,11,101
15935,Congo (Kinshasa),2020-04-16,267,22,23,222
15936,Costa Rica,2020-04-16,642,4,74,564
15937,Cote d'Ivoire,2020-04-16,654,6,146,502
15938,Croatia,2020-04-16,1791,35,529,1227
15939,Cuba,2020-04-16,862,27,171,664
15940,Cyprus,2020-04-16,735,12,77,646
15941,Czechia,2020-04-16,6433,169,972,5292
15942,Denmark,2020-04-16,7063,321,3192,3550
15943,Djibouti,2020-04-16,591,2,73,516
15944,Dominica,2020-04-16,16,0,8,8
15945,Dominican Republic,2020-04-16,3755,196,215,3344
15946,Ecuador,2020-04-16,8225,403,838,6984
15947,Egypt,2020-04-16,2673,196,596,1881
15948,El Salvador,2020-04-16,164,6,33,125
15949,Equatorial Guinea,2020-04-16,51,0,4,47
15950,Eritrea,2020-04-16,35,0,0,35
15951,Estonia,2020-04-16,1434,36,133,1265
15952,Eswatini,2020-04-16,16,1,8,7
15953,Ethiopia,2020-04-16,92,3,15,74
15954,Fiji,2020-04-16,17,0,0,17
15955,Finland,2020-04-16,3369,75,1700,1594
15956,France,2020-04-16,146075,17922,32812,95341
15957,Gabon,2020-04-16,80,1,4,75
15958,Gambia,2020-04-16,9,1,2,6
15959,Georgia,2020-04-16,348,3,76,269
15960,Germany,2020-04-16,137698,4052,77000,56646
15961,Ghana,2020-04-16,641,8,83,550
15962,Greece,2020-04-16,2207,105,269,1833
15963,Greenland,2020-04-16,11,0,11,0
15964,Grenada,2020-04-16,14,0,0,14
15965,Guatemala,2020-04-16,196,5,19,172
15966,Guinea,2020-04-16,438,1,49,388
15967,Guinea-Bissau,2020-04-16,43,0,0,43
15968,Guyana,2020-04-16,55,6,8,41
15969,Haiti,2020-04-16,41,3,0,38
15970,Holy See,2020-04-16,8,0,2,6
15971,Honduras,2020-04-16,426,35,9,382
15972,Hungary,2020-04-16,1652,142,199,1311
15973,Iceland,2020-04-16,1739,8,1144,587
15974,India,2020-04-16,13430,448,1768,11214
15975,Indonesia,2020-04-16,5516,496,548,4472
15976,Iran,2020-04-16,77995,4869,52229,20897
15977,Iraq,2020-04-16,1434,80,856,498
15978,Ireland,2020-04-16,13271,486,77,12708
15979,Israel,2020-04-16,12758,142,2818,9798
15980,Italy,2020-04-16,168941,22170,40164,106607
15981,Jamaica,2020-04-16,143,5,21,117
15982,Japan,2020-04-16,9398,204,901,8293
15983,Jordan,2020-04-16,402,7,259,136
15984,Kazakhstan,2020-04-16,1402,17,277,1108
15985,Kenya,2020-04-16,234,11,53,170
15986,Kosovo,2020-04-16,449,11,79,359
15987,Kuwait,2020-04-16,1524,3,225,1296
15988,Kyrgyzstan,2020-04-16,466,5,91,370
15989,Laos,2020-04-16,19,0,2,17
15990,Latvia,2020-04-16,675,5,57,613
15991,Lebanon,2020-04-16,663,21,86,556
15992,Lesotho,2020-04-16,0,0,0,0
15993,Liberia,2020-04-16,59,6,4,49
15994,Libya,2020-04-16,49,1,11,37
15995,Liechtenstein,2020-04-16,79,1,77,1
15996,Lithuania,2020-04-16,1128,32,178,918
15997,Luxembourg,2020-04-16,3444,69,552,2823
15998,Madagascar,2020-04-16,111,0,33,78
15999,Malawi,2020-04-16,16,2,0,14
16000,Malaysia,2020-04-16,5182,84,2766,2332
16001,Maldives,2020-04-16,25,0,16,9
16002,Mali,2020-04-16,171,13,34,124
16003,Malta,2020-04-16,412,3,82,327
16004,Mauritania,2020-04-16,7,1,2,4
